word	freq	romanized
โซ่	44634	โซ่
โทรม	44633	โทรม
โพงพาง	44632	โพงพาง
โฟม	44631	โฟม
ใจอ่อน	44630	ใจอ่อน
ไกรลาส	44629	ไกรลาส
ไตรภูมิ	44628	ไตรภูมิ
กรมประชาสงเคราะห์	44627	กรมประชาสงเคราะห์
กระแอม	44626	กระแอม
กราก	44625	กราก
กร่อน	44624	กร่อน
กิเลส	44623	กิเลส
กุล	44622	กุล
ขยายตัว	44621	ขยายตัว
ขอพระราชทาน	44620	ขอพระราชทาน
ขัดขืน	44619	ขัดขืน
ขี้ผึ้ง	44618	ขี้ผึ้ง
คติธรรม	44617	คติธรรม
คับแค้น	44616	คับแค้น
คุณลักษณะ	44615	คุณลักษณะ
จันทร	44614	จันทร
จิ้งหรีด	44613	จิ้งหรีด
จี้	44612	จี้
ซุกซ่อน	44611	ซุกซ่อน
ดอกสร้อย	44610	ดอกสร้อย
ดินเผา	44609	ดินเผา
ตกหล่น	44608	ตกหล่น
ตรงไปตรงมา	44607	ตรงไปตรงมา
ตัวเมือง	44606	ตัวเมือง
ทองแดง	44605	ทองแดง
ทูลเกล้า	44604	ทูลเกล้า
ท้อถอย	44603	ท้อถอย
นักมวย	44602	นักมวย
นายก	44601	นายก
นำเข้า	44600	นำเข้า
น้ำจืด	44599	น้ำจืด
บ่ายหน้า	44598	บ่ายหน้า
ประโคม	44597	ประโคม
ปลอบโยน	44596	ปลอบโยน
ปวดท้อง	44595	ปวดท้อง
ปาด	44594	ปาด
ผวา	44593	ผวา
ผักบุ้ง	44592	ผักบุ้ง
ผ่อนคลาย	44591	ผ่อนคลาย
ฝ่ายค้าน	44590	ฝ่ายค้าน
พยาธิ	44589	พยาธิ
พระบรมศาสดา	44588	พระบรมศาสดา
พฤกษา	44587	พฤกษา
พลบ	44586	พลบ
พละ	44585	พละ
พูเดิ้ล	44584	พูเดิ้ล
พ้อ	44583	พ้อ
ภัยพิบัติ	44582	ภัยพิบัติ
ยาฆ่าแมลง	44581	ยาฆ่าแมลง
ย่อมๆ	44580	ย่อมๆ
รถบรรทุก	44579	รถบรรทุก
ระย้า	44578	ระย้า
ระเหย	44577	ระเหย
รับปาก	44576	รับปาก
รู้ทัน	44575	รู้ทัน
ร่ายรำ	44574	ร่ายรำ
ร่ำไร	44573	ร่ำไร
ลุ	44572	ลุ
ล่วงเกิน	44571	ล่วงเกิน
ล้มเหลว	44570	ล้มเหลว
วารี	44569	วารี
วิพากษ์วิจารณ์	44568	วิพากษ์วิจารณ์
ศิลปกรรม	44567	ศิลปกรรม
สวยสด	44566	สวยสด
หมวดหมู่	44565	หมวดหมู่
หม่นหมอง	44564	หม่นหมอง
หาเรื่อง	44563	หาเรื่อง
ห้วน	44562	ห้วน
ห้าง	44561	ห้าง
อนุโลม	44560	อนุโลม
อภิเษกสมรส	44559	อภิเษกสมรส
อรหันต์	44558	อรหันต์
อโศก	44557	อโศก
เกลื่อนกลาด	44556	เกลื่อนกลาด
เก็บรักษา	44555	เก็บรักษา
เก้อ	44554	เก้อ
เครือข่าย	44553	เครือข่าย
เครื่องเล่น	44552	เครื่องเล่น
เตี่ย	44551	เตี่ย
เบิ่ง	44550	เบิ่ง
เผย	44549	เผย
เรี่ยวแรง	44548	เรี่ยวแรง
เลื่อง	44547	เลื่อง
เสี่ยงทาย	44546	เสี่ยงทาย
เหลี่ยม	44545	เหลี่ยม
เอิกเกริก	44544	เอิกเกริก
เอ็ดตะโร	44543	เอ็ดตะโร
เอ้ก	44542	เอ้ก
แค	44541	แค
แช่มชื่น	44540	แช่มชื่น
แบบฉบับ	44539	แบบฉบับ
แผง	44538	แผง
แฝด	44537	แฝด
แม้กระนั้น	44536	แม้กระนั้น
แย้ม	44535	แย้ม
โซดา	44534	โซดา
โบราณสถาน	44533	โบราณสถาน
โผล่หน้า	44532	โผล่หน้า
โฮ	44531	โฮ
ใจเร็ว	44530	ใจเร็ว
ใฝ่ใจ	44529	ใฝ่ใจ
ไพร่ฟ้า	44528	ไพร่ฟ้า
ไมล์	44527	ไมล์
กระโจม	44526	กระโจม
กษาปณ์	44525	กษาปณ์
กันแดด	44524	กันแดด
กิโล	44523	กิโล
กีบ	44522	กีบ
ก้อย	44521	ก้อย
ขาม	44520	ขาม
ขึ้นใจ	44519	ขึ้นใจ
ข่มขู่	44518	ข่มขู่
ข้อเท้า	44517	ข้อเท้า
ข้อแนะนำ	44516	ข้อแนะนำ
ข้างเคียง	44515	ข้างเคียง
ครีม	44514	ครีม
คลัง	44513	คลัง
คำรบ	44512	คำรบ
คู่ควร	44511	คู่ควร
ฆราวาส	44510	ฆราวาส
ง่ายดาย	44509	ง่ายดาย
จุดหมายปลายทาง	44508	จุดหมายปลายทาง
ชักช้า	44507	ชักช้า
ซีเมนต์	44506	ซีเมนต์
ดาย	44505	ดาย
ตกต่ำ	44504	ตกต่ำ
ตวง	44503	ตวง
ตึกแถว	44502	ตึกแถว
ตุ๊กแก	44501	ตุ๊กแก
ต่ำๆ	44500	ต่ำๆ
ต้นน้ำ	44499	ต้นน้ำ
ถี	44498	ถี
ท้องร่อง	44497	ท้องร่อง
นั่นซี	44496	นั่นซี
นามแฝง	44495	นามแฝง
นิรันดร์	44494	นิรันดร์
นึ่ง	44493	นึ่ง
น้ำนม	44492	น้ำนม
บรมวงศานุวงศ์	44491	บรมวงศานุวงศ์
บากบั่น	44490	บากบั่น
บึกบึน	44489	บึกบึน
ประเปรียว	44488	ประเปรียว
ปีนัง	44487	ปีนัง
ป่าทึบ	44486	ป่าทึบ
ป่าละเมาะ	44485	ป่าละเมาะ
ฝอย	44484	ฝอย
พระธิดา	44483	พระธิดา
พระราชกำหนด	44482	พระราชกำหนด
พลุ	44481	พลุ
พอตัว	44480	พอตัว
ภูเขาทอง	44479	ภูเขาทอง
มลพิษ	44478	มลพิษ
มหาศาล	44477	มหาศาล
มิดชิด	44476	มิดชิด
มโหฬาร	44475	มโหฬาร
ยักยอก	44474	ยักยอก
ยักษา	44473	ยักษา
ยึดมั่น	44472	ยึดมั่น
ยุทธหัตถี	44471	ยุทธหัตถี
รวมๆ	44470	รวมๆ
ลูกบอล	44469	ลูกบอล
ศอ	44468	ศอ
สมรส	44467	สมรส
สะเดา	44466	สะเดา
สังเวช	44465	สังเวช
สันต์	44464	สันต์
สิงหาคม	44463	สิงหาคม
สิ่งพิมพ์	44462	สิ่งพิมพ์
ส่งออก	44461	ส่งออก
หมอดู	44460	หมอดู
หมอผี	44459	หมอผี
หอยโข่ง	44458	หอยโข่ง
อาสน์	44457	อาสน์
อาสัญ	44456	อาสัญ
อิ่มใจ	44455	อิ่มใจ
อ้อน	44454	อ้อน
ฮินดู	44453	ฮินดู
เก๋	44452	เก๋
เก๋ง	44451	เก๋ง
เฉา	44450	เฉา
เชิงเทิน	44449	เชิงเทิน
เซ็น	44448	เซ็น
เดือนหงาย	44447	เดือนหงาย
เตือนสติ	44446	เตือนสติ
เยี่ยงอย่าง	44445	เยี่ยงอย่าง
เลียนแบบ	44444	เลียนแบบ
เล่าลือ	44443	เล่าลือ
เสียแรง	44442	เสียแรง
เสี้ยว	44441	เสี้ยว
เหยียดหยาม	44440	เหยียดหยาม
แตกแยก	44439	แตกแยก
แรด	44438	แรด
แอ่ง	44437	แอ่ง
โซเซ	44436	โซเซ
โปรดปราน	44435	โปรดปราน
โผน	44434	โผน
โศกา	44433	โศกา
โหย	44432	โหย
ใต้ถุนเรือน	44431	ใต้ถุนเรือน
ไก่ป่า	44430	ไก่ป่า
ไม่เช่นนั้น	44429	ไม่เช่นนั้น
ไส้เดือน	44428	ไส้เดือน
ไห้	44427	ไห้
ไอศกรีม	44426	ไอศกรีม
กระหน่ำ	44425	กระหน่ำ
กลุ้มใจ	44424	กลุ้มใจ
กัดฟัน	44423	กัดฟัน
กาฬ	44422	กาฬ
กิตติ	44421	กิตติ
ก็แล้วแต่	44420	ก็แล้วแต่
คลา	44419	คลา
ค้อด	44418	ค้อด
จงอาง	44417	จงอาง
จริต	44416	จริต
จวบ	44415	จวบ
จักสาน	44414	จักสาน
จาม	44413	จาม
จำนง	44412	จำนง
จำแลง	44411	จำแลง
ฉาน	44410	ฉาน
ชีวประวัติ	44409	ชีวประวัติ
ดุน	44408	ดุน
ตรวจเลือด	44407	ตรวจเลือด
ตะพาบน้ำ	44406	ตะพาบน้ำ
ตะแกรง	44405	ตะแกรง
ตัดพ้อ	44404	ตัดพ้อ
ตาฟาง	44403	ตาฟาง
ตุ	44402	ตุ
ต้นตาล	44401	ต้นตาล
ต้อย	44400	ต้อย
ถลาง	44399	ถลาง
ทับทิม	44398	ทับทิม
ทั่ง	44397	ทั่ง
ทำที	44396	ทำที
นกหวีด	44395	นกหวีด
นามปากกา	44394	นามปากกา
นายเรือ	44393	นายเรือ
นิคม	44392	นิคม
นิติ	44391	นิติ
นิ่ม	44390	นิ่ม
นึง	44389	นึง
บพิตร	44388	บพิตร
บวก	44387	บวก
