word	freq	romanized
giếng	46654	gieng
thà	46653	tha
tước	46652	tuoc
đệm	46651	dem
gia cầm	46650	giacam
tiện lợi	46649	tienloi
trọn	46648	tron
cố vấn	46647	covan
mất mát	46646	matmat
sập	46645	sap
đường sắt	46644	duongsat
lướt	46643	luot
nhường	46642	nhuong
phòng thủ	46641	phongthu
tiện nghi	46640	tiennghi
trang chủ	46639	trangchu
ồn	46638	on
bất chấp	46637	batchap
cháo	46636	chao
mệnh lệnh	46635	menhlenh
nhấc	46634	nhac
trung thực	46633	trungthuc
chỉ thị	46632	chithi
bối rối	46631	boiroi
dung dịch	46630	dungdich
giá thành	46629	giathanh
rốt cuộc	46628	rotcuoc
phấn	46627	phan
tuyệt vọng	46626	tuyetvong
hối hận	46624	hoihan
cước	46623	cuoc
lập trình	46622	laptrinh
biểu	46621	bieu
bức xúc	46620	bucxuc
cạo	46619	cao
nhiếp ảnh	46618	nhiepanh
viên chức	46617	vienchuc
ý chí	46616	ychi
đặt hàng	46615	dathang
mơ ước	46614	mouoc
tiền vệ	46613	tienve
hôi	46612	hoi
lo sợ	46611	loso
họng	46610	hong
xa lạ	46609	xala
đấu giá	46608	daugia
bản quyền	46607	banquyen
nhãn hiệu	46606	nhanhieu
hán	46605	han
bệnh tật	46604	benhtat
hoang dã	46603	hoangda
trích	46602	trich
ban ngày	46601	banngay
tính mạng	46600	tinhmang
hội chợ	46599	hoicho
khủng	46598	khung
quang	46597	quang
song song	46596	songsong
thải	46595	thai
để dành	46594	dedanh
câm	46593	cam
khách quan	46592	khachquan
két	46591	ket
xì	46590	xi
biến động	46589	biendong
con mẹ	46588	conme
lỏng	46587	long
hàm lượng	46586	hamluong
lưu thông	46585	luuthong
trọng	46584	trong
bộ nhớ	46583	bonho
tuần tra	46581	tuantra
buồng	46580	buong
công sở	46579	congso
dung lượng	46578	dungluong
dẫn dắt	46577	dandat
kinh ngạc	46576	kinhngac
vạch	46575	vach
thường vụ	46574	thuongvu
đặc sắc	46573	dacsac
đồng phục	46572	dongphuc
bình yên	46571	binhyen
bởi vậy	46570	boivay
sụp đổ	46568	supdo
truy	46567	truy
Tây Nguyên	46566	taynguyen
ghi chép	46565	ghichep
khen thưởng	46564	khenthuong
đường hầm	46563	duongham
dò	46562	do
thuật	46561	thuat
động tác	46560	dongtac
ưa thích	46559	uathich
thối	46558	thoi
cương	46557	cuong
dịch bệnh	46556	dichbenh
dịu dàng	46555	diudang
lừa dối	46554	luadoi
trọng tâm	46553	trongtam
động đất	46552	dongdat
bình minh	46551	binhminh
chủ quyền	46550	chuquyen
dây chuyền	46549	daychuyen
xử phạt	46548	xuphat
cố tình	46547	cotinh
đồng minh	46546	dongminh
chậu	46545	chau
tối ưu	46544	toiuu
hàn	46543	han
rủ	46542	ru
thẳng thắn	46541	thangthan
che giấu	46540	chegiau
lấp	46539	lap
nhạt	46538	nhat
quần chúng	46537	quanchung
thống đốc	46536	thongdoc
đính	46535	dinh
danh mục	46534	danhmuc
thăm dò	46533	thamdo
bảo hộ	46532	baoho
giận dữ	46531	giandu
đè	46530	de
Vũng Tàu	46529	vungtau
khoai tây	46528	khoaitay
vương	46527	vuong
xinh xắn	46526	xinhxan
đối thoại	46525	doithoai
bắt gặp	46524	batgap
gia vị	46523	giavi
giùm	46522	gium
nuốt	46521	nuot
bẩn thỉu	46520	banthiu
gợi	46519	goi
thiếu niên	46518	thieunien
trái phép	46517	traiphep
tức là	46516	tucla
bổ nhiệm	46515	bonhiem
ngư dân	46514	ngudan
soạn	46513	soan
thực chất	46512	thucchat
ti	46511	ti
duyên	46510	duyen
nhân tạo	46509	nhantao
soi	46508	soi
phiêu lưu	46507	phieuluu
rà soát	46506	rasoat
treo cổ	46505	treoco
tương tác	46504	tuongtac
sinh sản	46503	sinhsan
Do Thái	46502	dothai
alô	46501	alo
dài hạn	46500	daihan
đăng nhập	46500	dangnhap
thiếu nhi	46499	thieunhi
thủng	46498	thung
đắp	46497	dap
trở về	46496	trove
Trung Hoa	46495	trunghoa
sư tử	46494	sutu
thuỷ điện	46493	thuydien
hàng không	46492	hangkhong
hứng	46491	hung
phân công	46489	phancong
tổ tiên	46488	totien
xung đột	46487	xungdot
my	46486	my
hình sự	46485	hinhsu
tảng	46484	tang
ám sát	46483	amsat
giới tính	46482	gioitinh
mật khẩu	46481	matkhau
rách	46480	rach
tiền tệ	46479	tiente
trợ lý	46478	troly
chấp thuận	46477	chapthuan
hô hấp	46476	hohap
ngành nghề	46475	nganhnghe
tân	46474	tan
hàng rào	46473	hangrao
lạm dụng	46472	lamdung
thẩm định	46471	thamdinh
thực thi	46470	thucthi
tham vọng	46469	thamvong
đỉnh cao	46468	dinhcao
định vị	46467	dinhvi
chất béo	46466	chatbeo
lộn xộn	46465	lonxon
tranh thủ	46464	tranhthu
hông	46463	hong
rảnh	46462	ranh
nông	46461	nong
biệt	46460	biet
cảm ứng	46459	camung
cấp độ	46458	capdo
hàm	46457	ham
thiên hạ	46456	thienha
báu	46455	bau
búp bê	46454	bupbe
nhánh	46453	nhanh
phi thường	46452	phithuong
rụng	46451	rung
chấp hành	46450	chaphanh
yên lặng	46449	yenlang
bổ	46448	bo
quý giá	46447	quygia
sáng lập	46446	sanglap
đánh cắp	46445	danhcap
đẹp mắt	46444	depmat
con cháu	46443	conchau
trợ cấp	46442	trocap
vận động viên	46441	vandongvien
trang sức	46440	trangsuc
son	46439	son
định mệnh	46438	dinhmenh
đun	46437	dun
đít	46436	dit
bộ máy	46434	bomay
hoá đơn	46433	hoadon
lộ trình	46432	lotrinh
ồn ào	46431	onao
chi tiêu	46430	chitieu
phó thủ tướng	46429	phothutuong
sạc	46428	sac
tin học	46427	tinhoc
chúng mình	46426	chungminh
kiềm chế	46425	kiemche
thập niên	46424	thapnien
yêu mến	46423	yeumen
lậu	46421	lau
nghìn	46420	nghin
nhiệt đới	46419	nhietdoi
nhảm nhí	46418	nhamnhi
khoả	46417	khoa
nửa đêm	46416	nuadem
sôi nổi	46415	soinoi
duyệt	46414	duyet
mật ong	46413	matong
nến	46412	nen
vật dụng	46411	vatdung
bù	46410	bu
kiểm toán	46409	kiemtoan
loạn	46408	loan
nhi	46407	nhi
riêng biệt	46406	riengbiet
thuỷ thủ	46405	thuythu
hà	46404	ha
nhện	46403	nhen
kỳ diệu	46402	kydieu
mồ côi	46401	mocoi
rùa	46400	rua
trực	46399	truc
hành lý	46398	hanhly
lý giải	46397	lygiai
luồng	46396	luong
phản hồi	46395	phanhoi
tự nguyện	46394	tunguyen
giặc	46392	giac
mật mã	46391	matma
nguyền rủa	46390	nguyenrua
sọ	46389	so
tiếng nói	46388	tiengnoi
toán học	46387	toanhoc
đầu bếp	46386	daubep
độc thân	46385	docthan
chèo	46384	cheo
chỉ trích	46383	chitrich
giả thuyết	46382	giathuyet
góp ý	46381	gopy
khống chế	46380	khongche
phục	46379	phuc
hot	46377	hot
mất trí	46376	mattri
tệ hại	46375	tehai
vòng tay	46374	vongtay
xác chết	46373	xacchet
đại loại	46372	dailoai
đần	46371	dan
chuyên đề	46370	chuyende
căn bản	46369	canban
ban chấp hành	46368	banchaphanh
dở	46367	do
mập	46366	map
mịn	46365	min
sân chơi	46364	sanchoi
thiêng liêng	46363	thienglieng
tàn	46362	tan
dệt	46361	det
nước hoa	46360	nuochoa
dụ	46359	du
lắc	46358	lac
nhức	46357	nhuc
rễ	46356	re
thông tư	46355	thongtu
thể dục	46354	theduc
đường bộ	46353	duongbo
chức vụ	46352	chucvu
hưởng ứng	46351	huongung
mật độ	46350	matdo
thủ lĩnh	46349	thulinh
kiêm	46347	kiem
nhận biết	46346	nhanbiet
thủ công	46345	thucong
bàn giao	46344	bangiao
cúng	46343	cung
đại gia	46342	daigia
đề phòng	46341	dephong
Quảng Ngãi	46340	quangngai
dữ dội	46339	dudoi
ngụ	46338	ngu
phù hộ	46337	phuho
tiên tri	46336	tientri
tình thế	46335	tinhthe
điếu	46334	dieu
đồng nghĩa	46333	dongnghia
chánh	46332	chanh
coi trọng	46331	coitrong
cây trồng	46330	caytrong
nguyện vọng	46329	nguyenvong
quần đảo	46328	quandao
Thuỵ Sĩ	46327	thuysi
banh	46326	banh
thầy giáo	46325	thaygiao
hải sản	46324	haisan
kề	46323	ke
quen biết	46322	quenbiet
vinh	46320	vinh
cứu hộ	46319	cuuho
truyền thuyết	46318	truyenthuyet
đơn thuần	46317	donthuan
Thái Bình Dương	46316	thaibinhduong
cân đối	46315	candoi
ghen	46314	ghen
tham	46313	tham
hái	46312	hai
mạch máu	46311	machmau
ngoài trời	46310	ngoaitroi
nho	46309	nho
xem ra	46308	xemra
biết bao	46307	bietbao
bình đẳng	46306	binhdang
hộ chiếu	46305	hochieu
khát	46304	khat
lén	46303	len
nghi lễ	46302	nghile
nhà cửa	46301	nhacua
nhân tiện	46300	nhantien
cay	46299	cay
cổ vũ	46298	covu
ngắt	46297	ngat
phẩm chất	46296	phamchat
quy luật	46295	quyluat
tiến trình	46294	tientrinh
ớt	46293	ot
kim ngạch	46292	kimngach
suy giảm	46291	suygiam
ký kết	46290	kyket
nói thẳng	46289	noithang
nồng độ	46288	nongdo
phát sóng	46287	phatsong
sáng kiến	46286	sangkien
vực	46285	vuc
ái	46284	ai
đấng	46283	dang
đặc sản	46282	dacsan
bá	46281	ba
phòng khám	46280	phongkham
tích	46279	tich
điều lệ	46278	dieule
độc quyền	46277	docquyen
bàn phím	46276	banphim
chênh lệch	46275	chenhlech
còi	46274	coi
ngăn ngừa	46273	nganngua
tiếp thị	46272	tiepthi
Hạ Long	46271	halong
chất độc	46270	chatdoc
giảm thiểu	46269	giamthieu
khía cạnh	46268	khiacanh
kèn	46267	ken
phá sản	46266	phasan
đùi	46265	dui
cảm động	46264	camdong
cảnh giác	46263	canhgiac
lưu giữ	46262	luugiu
mỉm	46261	mim
phanh	46260	phanh
trở ngại	46259	trongai
tối cao	46258	toicao
địa lý	46257	dialy
hẻm	46256	hem
mỹ phẩm	46255	mypham
tôn vinh	46254	tonvinh
định nghĩa	46253	dinhnghia
dung	46252	dung
minh hoạ	46251	minhhoa
thập kỷ	46250	thapky
bước đầu	46249	buocdau
rõ rệt	46248	roret
sút	46247	sut
trung cấp	46246	trungcap
tầng lớp	46245	tanglop
đặc	46244	dac
cắt giảm	46243	catgiam
nhân tố	46242	nhanto
thành quả	46241	thanhqua
học hành	46240	hochanh
kết cấu	46239	ketcau
lùn	46238	lun
rao	46237	rao
sưng	46236	sung
trèo	46235	treo
cà chua	46234	cachua
hoài	46233	hoai
lý luận	46232	lyluan
định kỳ	46231	dinhky
bản năng	46230	bannang
kháng sinh	46228	khangsinh
mong chờ	46227	mongcho
thừa kế	46226	thuake
vận dụng	46225	vandung
Nhà Trắng	46224	nhatrang
khuya	46223	khuya
khuyết tật	46222	khuyettat
minh bạch	46221	minhbach
phép thuật	46220	phepthuat
vô nghĩa	46219	vonghia
đoàn thể	46218	doanthe
đích thực	46217	dichthuc
nếm	46216	nem
ăn trộm	46215	antrom
nhà bếp	46214	nhabep
Trường Sa	46212	truongsa
khùng	46211	khung
cung ứng	46210	cungung
công dụng	46209	congdung
gai	46208	gai
thú nhận	46207	thunhan
chăm lo	46206	chamlo
dao động	46205	daodong
nhôm	46204	nhom
bá tước	46203	batuoc
chuyển biến	46202	chuyenbien
doanh số	46201	doanhso
hoành tráng	46200	hoanhtrang
nhất thiết	46199	nhatthiet
vượt trội	46198	vuottroi
an ủi	46196	anui
cất cánh	46195	catcanh
gươm	46194	guom
họ hàng	46193	hohang
thống trị	46192	thongtri
trí nhớ	46191	trinho
bao vây	46190	baovay
ni	46189	ni
trình duyệt	46188	trinhduyet
cống	46187	cong
gốm	46186	gom
huyết	46185	huyet
tư liệu	46184	tulieu
bồn	46183	bon
khẩn trương	46182	khantruong
nhận dạng	46181	nhandang
nổi loạn	46180	noiloan
hài hoà	46179	haihoa
lẻ	46178	le
nhật ký	46177	nhatky
nước thải	46176	nuocthai
sắp đặt	46175	sapdat
Bình Định	46174	binhdinh
hiếu	46173	hieu
phu	46172	phu
trọng tài	46171	trongtai
bôi	46170	boi
khử	46169	khu
mạn	46168	man
Khánh Hoà	46166	khanhhoa
nghiệp	46165	nghiep
đất liền	46164	datlien
gián điệp	46163	giandiep
hiển nhiên	46162	hiennhien
ruồi	46161	ruoi
thất nghiệp	46160	thatnghiep
trương	46159	truong
khiêm tốn	46158	khiemton
người máy	46157	nguoimay
nho nhỏ	46156	nhonho
sẵn lòng	46155	sanlong
sờ	46154	so
thông số	46153	thongso
hoãn	46152	hoan
họp báo	46151	hopbao
phàn nàn	46150	phannan
thần linh	46149	thanlinh
chữ ký	46148	chuky
hai	46147	hai
sức sống	46146	sucsong
thiện	46145	thien
thân hình	46144	thanhinh
thợ săn	46143	thosan
vô lý	46142	voly
cõi	46141	coi
dân sự	46140	dansu
thực trạng	46139	thuctrang
toạ lạc	46138	toalac
đục	46137	duc
binh	46136	binh
kinh hoàng	46135	kinhhoang
khép	46133	khep
lặp lại	46132	laplai
sét	46131	set
manh mối	46130	manhmoi
nguyền	46129	nguyen
phong độ	46128	phongdo
tiếp thu	46127	tiepthu
xích	46126	xich
gài	46125	gai
trấn	46124	tran
đếch	46123	dech
ngon lành	46122	ngonlanh
thư ký	46121	thuky
đàng hoàng	46119	danghoang
mũi tên	46118	muiten
thiên	46117	thien
trùng hợp	46116	trunghop
tỷ số	46115	tyso
đột biến	46114	dotbien
bướm	46113	buom
chẳng thể	46112	changthe
hoà bình	46111	hoabinh
không quân	46110	khongquan
nôn	46109	non
phòng ngừa	46108	phongngua
tiểu đường	46107	tieuduong
tro	46106	tro
tích luỹ	46105	tichluy
cảm kích	46104	camkich
di truyền	46103	ditruyen
gia súc	46102	giasuc
thiệt mạng	46101	thietmang
hào hứng	46100	haohung
nhất trí	46099	nhattri
xúc tiến	46098	xuctien
khả thi	46097	khathi
sô	46096	so
thời khắc	46095	thoikhac
ưa chuộng	46094	uachuong
bàn bạc	46093	banbac
hấp thụ	46092	hapthu
tái tạo	46091	taitao
biên bản	46090	bienban
đặc thù	46089	dacthu
đặt chân	46088	datchan
Bắc Ninh	46086	bacninh
Liên Xô	46085	lienxo
phẩm	46084	pham
ghi âm	46083	ghiam
hỗn loạn	46082	honloan
nhăn	46081	nhan
sáu	46080	sau
bỏng	46079	bong
còng	46078	cong
nông trại	46077	nongtrai
thâm	46076	tham
tá	46075	ta
cổ đại	46074	codai
tần số	46073	tanso
xâm phạm	46072	xampham
đực	46071	duc
vy	46070	vy
cốt	46069	cot
giả sử	46068	giasu
mở đầu	46067	modau
mỹ thuật	46066	mythuat
Hồng Kông	46065	hongkong
tóm tắt	46064	tomtat
đồng tình	46063	dongtinh
ướp	46062	uop
khắc nghiệt	46061	khacnghiet
mặn	46060	man
năm tháng	46059	namthang
phú	46058	phu
vòng tròn	46057	vongtron
huấn luyện viên	46056	huanluyenvien
triệt để	46055	trietde
đăng tải	46054	dangtai
động mạch	46053	dongmach
thứ tư	46051	thutu
nguyên tử	46050	nguyentu
rối	46049	roi
thẩm vấn	46048	thamvan
moi	46046	moi
tám	46045	tam
chuyên viên	46044	chuyenvien
thạc sĩ	46043	thacsi
trái phiếu	46042	traiphieu
bưu điện	46041	buudien
cản trở	46040	cantro
hoang	46039	hoang
hội chứng	46038	hoichung
ngữ	46037	ngu
Thái Bình	46036	thaibinh
mới lạ	46035	moila
trị liệu	46034	trilieu
đan	46033	dan
nổi dậy	46032	noiday
nứt	46031	nut
quạt	46030	quat
khuôn khổ	46028	khuonkho
nhai	46027	nhai
vuông	46026	vuong
chuyền	46025	chuyen
giang hồ	46024	giangho
gắn kết	46023	ganket
liệt	46022	liet
ham	46021	ham
hình dạng	46020	hinhdang
nhậu	46019	nhau
thương binh	46018	thuongbinh
tiên phong	46017	tienphong
tỉa	46016	tia
vô số	46015	voso
quảng trường	46013	quangtruong
sương	46012	suong
ý muốn	46011	ymuon
hoạ	46010	hoa
kiên trì	46009	kientri
nhân văn	46008	nhanvan
phì	46007	phi
xấu xí	46006	xauxi
Cà Mau	46005	camau
nghiền	46004	nghien
kích	46003	kich
ly hôn	46002	lyhon
phóng xạ	46001	phongxa
qua lại	46000	qualai
sinh động	45999	sinhdong
trọng điểm	45998	trongdiem
tỏi	45997	toi
cáo buộc	45996	caobuoc
cồn	45995	con
day	45994	day
khoái	45993	khoai
đối	45992	doi
ối	45991	oi
chu kỳ	45990	chuky
liên hoan	45989	lienhoan
phương hướng	45988	phuonghuong
ranh giới	45987	ranhgioi
hữu nghị	45986	huunghi
tràn ngập	45985	tranngap
tuỷ	45984	tuy
Quảng Bình	45983	quangbinh
piano	45982	piano
sơ sinh	45981	sosinh
thoa	45980	thoa
vô ích	45979	voich
cận	45978	can
giúp việc	45977	giupviec
thông cảm	45976	thongcam
tượng trưng	45975	tuongtrung
luật lệ	45974	luatle
công nghệ cao	45973	congnghecao
cải	45972	cai
nhổ	45971	nho
đầu gối	45970	daugoi
dân chúng	45968	danchung
dặn	45967	dan
ham muốn	45966	hammuon
tơ	45965	to
đóng băng	45964	dongbang
ổ cứng	45963	ocung
bất hợp pháp	45962	bathopphap
lốp	45961	lop
nhận diện	45960	nhandien
bìa	45959	bia
bản lĩnh	45958	banlinh
cao quý	45957	caoquy
dời	45956	doi
làng nghề	45955	langnghe
mầm	45954	mam
bánh xe	45953	banhxe
liệt sĩ	45952	lietsi
thân thể	45951	thanthe
điều khoản	45950	dieukhoan
địa	45949	dia
chú rể	45948	chure
hình dáng	45947	hinhdang
kính trọng	45946	kinhtrong
tiễn	45945	tien
chuyển hoá	45944	chuyenhoa
dứt điểm	45943	dutdiem
nữ sinh	45942	nusinh
roi	45941	roi
thực đơn	45940	thucdon
xác minh	45939	xacminh
ơ	45938	o
chê	45937	che
dịu	45936	diu
hành nghề	45934	hanhnghe
khai trương	45933	khaitruong
lẽ ra	45932	lera
lột	45931	lot
mía	45930	mia
nguội	45929	nguoi
tàu ngầm	45928	taungam
tín đồ	45927	tindo
đều đặn	45926	deudan
chùm	45925	chum
ngắn hạn	45924	nganhan
phán xét	45923	phanxet
trọn vẹn	45922	tronven
bảo trì	45921	baotri
cuốn hút	45920	cuonhut
tri	45919	tri
lạnh lùng	45917	lanhlung
mép	45916	mep
nghệ	45915	nghe
triển vọng	45914	trienvong
trong sạch	45913	trongsach
dại	45912	dai
eo	45911	eo
nghĩa trang	45910	nghiatrang
hiện hành	45909	hienhanh
linh mục	45908	linhmuc
nghiêm	45907	nghiem
ứng xử	45906	ungxu
bùa	45905	bua
cung điện	45904	cungdien
hết mình	45903	hetminh
khuyến mại	45902	khuyenmai
tiền lương	45901	tienluong
tranh cử	45900	tranhcu
cầu hôn	45899	cauhon
đúc	45898	duc
biên tập	45897	bientap
chính đáng	45896	chinhdang
sứ mệnh	45895	sumenh
xâm lược	45894	xamluoc
chẳng là	45892	changla
nhồi	45891	nhoi
trong sáng	45890	trongsang
tâm linh	45889	tamlinh
côn trùng	45888	contrung
hiệu suất	45887	hieusuat
luộc	45886	luoc
thiền	45885	thien
xô	45884	xo
dắt	45883	dat
thủ phạm	45882	thupham
trọ	45881	tro
vị thế	45880	vithe
bùng nổ	45879	bungno
cử nhân	45878	cunhan
run	45877	run
tai nghe	45876	tainghe
tái	45875	tai
vướng mắc	45874	vuongmac
xe tăng	45873	xetang
địa hình	45872	diahinh
đồ dùng	45871	dodung
bây	45870	bay
keo	45869	keo
kép	45868	kep
luận	45867	luan
tưới	45866	tuoi
biến chứng	45865	bienchung
giỏ	45864	gio
ngứa	45863	ngua
thân mến	45862	thanmen
thích nghi	45861	thichnghi
đô đốc	45860	dodoc
đông nam	45859	dongnam
hiệp định	45858	hiepdinh
thị phần	45857	thiphan
đặc tính	45856	dactinh
chi cục	45855	chicuc
gian lận	45854	gianlan
cây xanh	45853	cayxanh
gót	45852	got
hữu cơ	45851	huuco
mắc kẹt	45850	macket
rạng	45849	rang
siêu âm	45848	sieuam
lệch	45846	lech
bắp	45845	bap
gừng	45844	gung
thuỷ tinh	45843	thuytinh
đầu ra	45842	daura
cảnh quan	45841	canhquan
hay ho	45840	hayho
huân chương	45839	huanchuong
hô	45838	ho
lâm	45837	lam
lưu niệm	45836	luuniem
rót	45835	rot
Thái Nguyên	45834	thainguyen
biên	45833	bien
cơ bắp	45832	cobap
giật mình	45831	giatminh
xoáy	45830	xoay
xào	45829	xao
ram	45827	ram
thứ lỗi	45826	thuloi
xếp hàng	45825	xephang
chĩa	45824	chia
máy in	45823	mayin
môi giới	45822	moigioi
phấn khởi	45821	phankhoi
thanh lịch	45820	thanhlich
viền	45819	vien
ngọ	45818	ngo
chuộc	45817	chuoc
gia tộc	45816	giatoc
lão hoá	45815	laohoa
nhát	45814	nhat
đau lòng	45813	daulong
Ba Lan	45812	balan
thu xếp	45811	thuxep
tàn phá	45810	tanpha
tốn kém	45809	tonkem
gọn gàng	45808	gongang
khoáng sản	45807	khoangsan
tự vệ	45806	tuve
đề cử	45805	decu
hỏi thăm	45804	hoitham
khuyến cáo	45803	khuyencao
tuyển chọn	45802	tuyenchon
quả thật	45801	quathat
sỏi	45800	soi
bề ngoài	45798	bengoai
dinh	45797	dinh
dòng họ	45796	dongho
san	45795	san
thuyết	45794	thuyet
triệu tập	45793	trieutap
đẹp đẽ	45792	depde
cấy	45790	cay
vụn	45789	vun
mạ	45788	ma
nhà giáo	45787	nhagiao
trầm trọng	45786	tramtrong
đền bù	45785	denbu
hồi hộp	45784	hoihop
lường	45783	luong
rác rưởi	45782	racruoi
bất tử	45781	battu
muỗi	45780	muoi
thô	45779	tho
thế lực	45778	theluc
có điều	45777	codieu
lộng lẫy	45776	longlay
ngây thơ	45775	ngaytho
thiệp	45774	thiep
thể chất	45773	thechat
tình nhân	45772	tinhnhan
óc	45771	oc
đa phần	45770	daphan
bất hạnh	45769	bathanh
sáng suốt	45768	sangsuot
bí	45767	bi
đại sứ quán	45766	daisuquan
ếch	45765	ech
bà già	45764	bagia
bấy giờ	45763	baygio
duyên dáng	45762	duyendang
phân bón	45761	phanbon
bàn chân	45760	banchan
báo thù	45759	baothu
chuồn	45758	chuon
niệm	45757	niem
toi	45756	toi
phúc	45755	phuc
