word	freq	pinyin
中封	54521	zhongfeng
中将	54520	zhongjiang
中小型	54519	zhongxiaoxing
中层	54518	zhongceng
中层干部	54517	zhongcengganbu
中常	54516	zhongchang
中幡	54515	zhongfan
中府	54514	zhongfu
中度	54513	zhongdu
中庸之道	54512	zhongyongzhidao
中弹	54511	zhongdan
中彩	54510	zhongcai
中心摇摇	54509	zhongxinyaoyao
中技	54508	zhongji
中招	54507	zhongzhao
中文信息处理	54506	zhongwenxinxichuli
中断	54505	zhongduan
中方	54504	zhongfang
中晚期	54503	zhongwanqi
烟熏	54502	yanxun
中暑	54502	zhongshu
中服	54501	zhongfu
中极	54500	zhongji
中标	54499	zhongbiao
中档	54498	zhongdang
中楷	54497	zhongkai
中段	54496	zhongduan
中毒	54495	zhongdu
中法	54494	zhongfa
中波	54493	zhongbo
中流一壶	54492	zhongliuyihu
中流击楫	54491	zhongliujiji
中流底柱	54490	zhongliudizhu
中流砥柱	54489	zhongliudizhu
中点	54488	zhongdian
中牟	54487	zhongmu
中班	54486	zhongban
中的	54485	zhongde
中程	54484	zhongcheng
中稻	54483	zhongdao
中立不倚	54482	zhonglibuyi
中端	54481	zhongduan
中等	54480	zhongdeng
中等教育	54479	zhongdengjiaoyu
中策	54478	zhongce
中级	54477	zhongji
中缝	54476	zhongfeng
中耕	54475	zhonggeng
中耳	54474	zhonger
中耳炎	54473	zhongeryan
中草药	54472	zhongcaoyao
中药店	54471	zhongyaodian
中药房	54470	zhongyaofang
中药材	54469	zhongyaocai
中行	54468	zhonghang
中表	54467	zhongbiao
中西合璧	54466	zhongxihebi
中计	54465	zhongji
中词	54464	zhongci
中辍	54463	zhongchuo
中道	54462	zhongdao
中道而废	54461	zhongdaoerfei
中部	54460	zhongbu
中都	54459	zhongdu
中锋	54458	zhongfeng
中长	54457	zhongchang
中长期	54456	zhongchangqi
中长跑	54455	zhongchangpao
中队	54454	zhongdui
中雪	54453	zhongxue
中非	54452	zhongfei
中靶	54451	zhongba
中风	54450	zhongfeng
中风瘫痪	54449	zhongfengtanhuan
中餐	54448	zhongcan
中饭	54447	zhongfan
中饱	54446	zhongbao
中饱私囊	54445	zhongbaosinang
中馈乏人	54444	zhongkuifaren
中馈犹虚	54443	zhongkuiyouxu
中高档	54442	zhonggaodang
中黄	54441	zhonghuang
丰亨豫大	54440	fenghengyuda
丰功盛烈	54439	fenggongshenglie
丰功硕德	54438	fenggongshuode
丰取刻与	54437	fengqukeyu
丰姿冶丽	54436	fengziyeli
丰姿绰约	54435	fengzichuoyue
丰富多采	54434	fengfuduocai
丰屋之过	54433	fengwuzhiguo
丰屋蔀家	54432	fengwubujia
丰度翩翩	54431	fengdupianpian
丰标不凡	54430	fengbiaobufan
丰歉	54429	fengqian
丰盛	54428	fengsheng
丰硕	54427	fengshuo
丰神绰约	54426	fengshenchuoyue
丰肌弱骨	54425	fengjiruogu
丰肌秀骨	54424	fengjixiugu
丰草长林	54423	fengcaochanglin
丰衣足食	54422	fengyizushi
丰采	54421	fengcai
串亲戚	54420	chuanqinqi
串亲访友	54419	chuanqinfangyou
串供	54418	chuangong
串味儿	54417	chuanweier
串并联	54416	chuanbinglian
串戏	54415	chuanxi
串案	54414	chuanan
临了	54413	linliao
临别	54412	linbie
临别赠言	54411	linbiezengyan
临别赠语	54410	linbiezengyu
临危不惧	54409	linweibuju
临危不挠	54408	linweibunao
临危不顾	54407	linweibugu
临场	54406	linchang
临头	54405	lintou
临崖勒马	54404	linyalema
临帖	54403	lintie
临敌易将	54402	lindiyijiang
临文不讳	54401	linwenbuhui
临时性	54400	linshixing
临时抱佛脚	54399	linshibaofojiao
临朝	54398	linchao
临机应变	54397	linjiyingbian
临深履薄	54396	linshenlvbo
临潼斗宝	54395	lintongdoubao
临界角	54394	linjiejiao
临空	54393	linkong
临行	54392	linxing
临财不苟	54391	lincaibugou
临阵磨刀	54390	linzhenmodao
临阵磨枪	54389	linzhenmoqiang
临难	54388	linnan
临难不恐	54387	linnanbukong
临难不惧	54386	linnanbuju
临难不避	54385	linnanbubi
临难无慑	54384	linnanwushe
临难苟免	54383	linnangoumian
临难铸兵	54382	linnanzhubing
临风	54381	linfeng
临风对月	54380	linfengduiyue
丸子	54379	wanzi
丸散膏丹	54378	wansangaodan
丸泥封关	54377	wannifengguan
丹之所藏者赤	54376	danzhisuocangzhechi
丹书铁券	54375	danshutiequan
丹书铁契	54374	danshutieqi
丹凤朝阳	54373	danfengchaoyang
丹参	54372	danshen
丹心碧血	54371	danxinbixue
丹毒	54370	dandu
丹铅甲乙	54369	danqianjiayi
丹青不渝	54368	danqingbuyu
为丛驱雀	54367	weicongquque
为主	54366	weizhu
为之语塞	54365	weizhiyuse
为了	54364	weile
为五斗米折腰	54363	weiwudoumizheyao
为人	54362	weiren
为人作嫁	54361	weirenzuojia
为人师表	54360	weirenshibiao
为人说项	54359	weirenshuoxiang
为什么	54358	weishenme
为仁不富	54357	weirenbufu
为伍	54356	weiwu
为何	54355	weihe
为啥	54354	weisha
为善最乐	54353	weishanzuile
为国为民	54352	weiguoweimin
为国捐躯	54351	weiguojuanqu
为好成歉	54350	weihaochengqian
为害	54349	weihai
为富不仁	54348	weifuburen
为小失大	54347	weixiaoshida
为山止篑	54346	weishanzhikui
为德不卒	54345	weidebuzu
为德不终	54344	weidebuzhong
为恶不悛	54343	weiebuquan
为患	54342	weihuan
为所欲为	54341	weisuoyuwei
为政	54340	weizheng
为数	54339	weishu
为时	54338	weishi
为时过早	54337	weishiguozao
为期	54336	weiqi
为期不远	54335	weiqibuyuan
为止	54334	weizhi
为此	54333	weici
为民父母	54332	weiminfumu
为民请命	54331	weiminqingming
为民除害	54330	weiminchuhai
为法自弊	54329	weifazibi
为渊驱鱼	54328	weiyuanquyu
为生	54327	weisheng
为着	54326	weizhe
为虎作伥	54325	weihuzuochang
为虎傅翼	54324	weihufuyi
为虎添翼	54323	weihutianyi
为虺弗摧	54322	weihuifucui
为蛇添足	54321	weishetianzu
为蛇画足	54320	weishehuazu
为裘为箕	54319	weiqiuweiji
为限	54318	weixian
时间复杂度	54317	shijianfuzadu
为难	54317	weinan
为非作恶	54316	weifeizuoe
为非作歹	54315	weifeizuodai
为饥寒所迫	54314	weijihansuopo
为首	54313	weishou
为鬼为蜮	54312	weiguiweiyu
花生油	54311	huashengyou
主上	54311	zhushang
主产	54310	zhuchan
主人家	54309	zhurenjia
主仆	54308	zhupu
主从	54307	zhucong
主任	54306	zhuren
主体	54305	zhuti
主创	54304	zhuchuang
主创人员	54303	zhuchuangrenyuan
主动性	54302	zhudongxing
主动脉	54301	zhudongmai
主句	54300	zhuju
主婚人	54299	zhuhunren
主客观	54298	zhukeguan
主客颠倒	54297	zhukediandao
主家	54296	zhujia
主将	54295	zhujiang
主少国疑	54294	zhushaoguoyi
主席台	54293	zhuxitai
主干	54292	zhugan
主干线	54291	zhuganxian
主心骨	54290	zhuxingu
主战	54289	zhuzhan
主战场	54288	zhuzhanchang
主打	54287	zhuda
主攻手	54286	zhugongshou
主教	54285	zhujiao
主教练	54284	zhujiaolian
主旋律	54283	zhuxuanlv
主枝	54282	zhuzhi
主桥	54281	zhuqiao
主河道	54280	zhuhedao
主治医生	54279	zhuzhiyisheng
主渠道	54278	zhuqudao
主祭	54277	zhuji
主营	54276	zhuying
主要	54275	zhuyao
主要矛盾	54274	zhuyaomaodun
主见	54273	zhujian
主观	54272	zhuguan
主观世界	54271	zhuguanshijie
主观主义	54270	zhuguanzhuyi
主观唯心主义	54269	zhuguanweixinzhuyi
主观性	54268	zhuguanxing
主观能动性	54267	zhuguannengdongxing
主角	54266	zhujue
主语	54265	zhuyu
主调	54264	zhudiao
主责	54263	zhuze
主轴	54262	zhuzhou
主题词	54261	zhutici
主食	54260	zhushi
丽人	54259	liren
丽句清词	54258	lijuqingci
丽句清辞	54257	lijuqingci
丽日	54256	liri
丽水	54255	lishui
丽藻春葩	54254	lizaochunpa
丽质	54253	lizhi
丽都	54252	lidu
举不胜举	54251	jubushengju
举世混浊	54250	jushihunzhuo
举世皆知	54249	jushijiezhi
举例发凡	54248	julifafan
举十知九	54247	jushizhijiu
举发	54246	jufa
举国上下	54245	juguoshangxia
举国若狂	54244	juguoruokuang
举家	54243	jujia
举手相庆	54242	jushouxiangqing
举手礼	54241	jushouli
举措不当	54240	jucuobudang
举措失当	54239	jucuoshidang
举案齐眉	54238	juanqimei
举棋不定	54237	juqibuding
举棋若定	54236	juqiruoding
举止不凡	54235	juzhibufan
举止大方	54234	juzhidafang
复苏	54233	fusu
举止自若	54233	juzhiziruo
举步生风	54232	jubushengfeng
举目无亲	54231	jumuwuqin
举行	54230	juxing
举要	54229	juyao
举要删芜	54228	juyaoshanwu
举贤任能	54227	juxianrenneng
举贤使能	54226	juxianshineng
举足轻重	54225	juzuqingzhong
举重	54224	juzhong
举重若轻	54223	juzhongruoqing
乃心王室	54222	naixinwangshi
实现类	54222	shixianlei
乃至于	54221	naizhiyu
久久不忘	54220	jiujiubuwang
久仰	54219	jiuyang
久假不归	54218	jiujiabugui
久别	54217	jiubie
久别重逢	54216	jiubiechongfeng
久历风尘	54215	jiulifengchen
久安长治	54214	jiuanchangzhi
久悬不决	54213	jiuxuanbujue
久拖不决	54212	jiutuobujue
久旱逢甘雨	54211	jiuhanfengganyu
久经沙场	54210	jiujingshachang
应急预案	54210	yingjiyuan
久经风霜	54209	jiujingfengshuang
久要不忘	54208	jiuyaobuwang
久负盛名	54207	jiufushengming
久远	54206	jiuyuan
久长	54205	jiuchang
久闻大名	54204	jiuwendaming
义不反顾	54203	yibufangu
义不取容	54202	yibuqurong
义不容辞	54201	yiburongci
义不生财	54200	yibushengcai
义务兵	54199	yiwubing
义务工	54198	yiwugong
义务教育	54197	yiwujiaoyu
义和团	54196	yihetuan
义和拳	54195	yihequan
义女	54194	yinv
义愤填胸	54193	yifentianxiong
义愤填膺	54192	yifentianying
义无旋踵	54191	yiwuxuanzhong
义正词严	54190	yizhengciyan
义正辞严	54189	yizhengciyan
义正辞约	54188	yizhengciyue
义气相投	54187	yiqixiangtou
义浆仁粟	54186	yijiangrensu
义薄云天	54185	yiboyuntian
义行	54184	yixing
义重恩深	54183	yizhongenshen
之极	54182	zhiji
之死不渝	54181	zhisibuyu
之首	54180	zhishou
乌压压	54179	wuyaya
乌合之众	54178	wuhezhizhong
乌天黑地	54177	wutianheidi
乌头	54176	wutou
乌头白马生角	54175	wutoubaimashengjiao
乌头马角	54174	wutoumajiao
乌帽红裙	54173	wumaohongqun
乌拉	54172	wula
乌拉圭	54171	wulagui
乌拉尔山脉	54170	wulaershanmai
乌拉草	54169	wulacao
乌有	54168	wuyou
乌有先生	54167	wuyouxiansheng
乌梢蛇	54166	wushaoshe
乌溜溜	54165	wuliuliu
乌白马角	54164	wubaimajiao
乌苏里江	54163	wusulijiang
乌衣子弟	54162	wuyizidi
乌骨鸡	54161	wuguji
乌鲁木齐	54160	wulumuqi
乌龟	54159	wugui
乍暖还寒	54158	zhanuanhuanhan
乍看	54157	zhakan
乏术	54156	fashu
乏累	54155	falei
乐不可支	54154	lebukezhi
乐不可极	54153	lebukeji
乐不可言	54152	lebukeyan
乐不思蜀	54151	lebusishu
乐不极盘	54150	lebujipan
乐业	54149	leye
乐业安居	54148	leyeanju
乐事	54147	leshi
乐事劝功	54146	leshiquangong
乐于	54145	leyu
乐亭	54144	laoting
乐亭县	54143	laotingxian
乐以忘忧	54142	leyiwangyou
乐儿	54141	leer
乐句	54140	leju
乐呵呵	54139	lehehe
乐善不倦	54138	leshanbujuan
乐善好义	54137	leshanhaoyi
乐善好施	54136	leshanhaoshi
乐嗟苦咄	54135	lejiekuduo
乐器	54134	yueqi
乐团	54133	yuetuan
乐园	54132	leyuan
乐土	54131	letu
乐在其中	54130	lezaiqizhong
乐坛	54129	yuetan
乐天	54128	letian
乐天任命	54127	letianrenming
乐天安命	54126	letiananming
乐天派	54125	letianpai
乐天知命	54124	letianzhiming
乐子	54123	lezi
乐安	54122	lean
乐官	54121	yueguan
乐尽哀生	54120	lejinaisheng
乐尽悲来	54119	lejinbeilai
乐山	54118	leshan
乐山乐水	54117	leshanleshui
乐山爱水	54116	leshanaishui
乐工	54115	yuegong
乐师	54114	yueshi
乐府	54113	yuefu
乐府诗	54112	yuefushi
乐往哀来	54111	lewangailai
乐律	54110	yuelv
乐得	54109	lede
乐悠悠	54108	leyouyou
乐意	54107	leyi
乐感	54106	yuegan
乐成人美	54105	lechengrenmei
乐户	54104	yuehu
乐手	54103	yueshou
乐新厌旧	54102	lexinyanjiu
乐昌之镜	54101	lechangzhijing
乐昌分镜	54100	lechangfenjing
乐昌破镜	54099	lechangpojing
乐曲	54098	yuequ
乐极则忧	54097	lejizeyou
乐极则悲	54096	lejizebei
乐极哀来	54095	lejiailai
乐极悲来	54094	lejibeilai
乐极悲生	54093	lejibeisheng
乐极生哀	54092	lejishengai
乐极生悲	54091	lejishengbei
乐果	54090	leguo
乐歌	54089	yuege
乐此不倦	54088	lecibujuan
乐此不疲	54087	lecibupi
乐毅	54086	yueyi
乐池	54085	yuechi
乐清	54084	yueqing
乐滋滋	54083	lezizi
乐理	54082	yueli
乐祸幸灾	54081	lehuoxingzai
乐章	54080	yuezhang
乐而不厌	54079	leerbuyan
乐而不淫	54078	leerbuyin
乐而不荒	54077	leerbuhuang
乐而忘死	54076	leerwangsi
乐而忘返	54075	leerwangfan
乐舞	54074	yuewu
乐融融	54073	lerongrong
乐行忧违	54072	lexingyouwei
乐观	54071	leguan
乐观主义	54070	leguanzhuyi
乐谱	54069	yuepu
乐趣	54068	lequ
乐迷	54067	yuemi
乐退安贫	54066	letuianpin
乐道	54065	ledao
乐道好古	54064	ledaohaogu
乐道安命	54063	ledaoanming
乐道安贫	54062	ledaoanpin
乐道忘饥	54061	ledaowangji
乐道遗荣	54060	ledaoyirong
乐都	54059	ledu
乐队	54058	yuedui
乐陶陶	54057	letaotao
乐音	54056	yueyin
乐颠颠	54055	lediandian
乔其纱	54054	qiaoqisha
乔妆打扮	54053	qiaozhuangdaban
乔文假醋	54052	qiaowenjiacu
乔装打扮	54051	qiaozhuangdaban
乖僻邪谬	54050	guaipixiemiu
乖觉	54049	guaijue
乘乘	54048	chengcheng
乘云行泥	54047	chengyunxingni
乘人之危	54046	chengrenzhiwei
乘伪行诈	54045	chengweixingzha
乘便	54044	chengbian
乘兴	54043	chengxing
乘兴而来	54042	chengxingerlai
乘其不备	54041	chengqibubei
乘其不意	54040	chengqibuyi
乘凉	54039	chengliang
乘利席胜	54038	chenglixisheng
乘务员	54037	chengwuyuan
乘务长	54036	chengwuzhang
乘势	54035	chengshi
乘势使气	54034	chengshishiqi
乘号	54033	chenghao
乘员	54032	chengyuan
乘坐	54031	chengzuo
乘坚策肥	54030	chengjiancefei
乘坚驱良	54029	chengjianquliang
乘壶	54028	chenghu
乘客	54027	chengke
乘幂	54026	chengmi
乘数	54025	chengshu
乘方	54024	chengfang
乘时乘势	54023	chengshichengshi
乘机	54022	chengji
乘机打劫	54021	chengjidajie
乘法	54020	chengfa
乘热打铁	54019	chengredatie
乘积	54018	chengji
乘肥衣轻	54017	chengfeiyiqing
乘胜	54016	chengsheng
乘胜追击	54015	chengshengzhuiji
乘胜逐北	54014	chengshengzhubei
乘舆	54013	shengyu
乘舆播越	54012	chengyuboyue
乘虚	54011	chengxu
乘虚而入	54010	chengxuerru
乘虚蹈隙	54009	chengxudaoxi
乘虚迭出	54008	chengxudiechu
乘警	54007	chengjing
乘车	54006	chengche
乘车戴笠	54005	chengchedaili
乘轻驱肥	54004	chengqingqufei
乘间伺隙	54003	chengjiansixi
乘间投隙	54002	chengjiantouxi
乘间抵隙	54001	chengjiandixi
乘除	54000	chengchu
乘险抵巇	53999	chengxiandixi
乘隙	53998	chengxi
乘隙捣虚	53997	chengxidaoxu
乘隙而入	53996	chengxierru
乘顺水船	53995	chengshunshuichuan
乘风	53994	chengfeng
乘风兴浪	53993	chengfengxinglang
乘风破浪	53992	chengfengpolang
乘风转舵	53991	chengfengzhuanduo
乘马	53990	chengma
乘高决水	53989	chenggaojueshui
乘鸾跨凤	53988	chengluankuafeng
乘龙佳婿	53987	chenglongjiaxu
乘龙快婿	53986	chenglongkuaixu
乘龙配凤	53985	chenglongpeifeng
乙状结肠	53984	yizhuangjiechang
乙种射线	53983	yizhongshexian
乙种粒子	53982	yizhonglizi
乜斜	53981	miexie
乜斜缠帐	53980	niexiechanzhang
九世之仇	53979	jiushizhichou
九原可作	53978	jiuyuankezuo
九变十化	53977	jiubianshihua
九合一匡	53976	jiuheyikuang
九品中正	53975	jiupinzhongzheng
九回肠	53974	jiuhuichang
九垓八埏	53973	jiugaibayan
九大行星	53972	jiudaxingxing
九天九地	53971	jiutianjiudi
九天仙女	53970	jiutianxiannv
九头鸟	53969	jiutouniao
九尾狐	53968	jiuweihu
九折臂	53967	jiuzhebi
九故十亲	53966	jiugushiqin
九曲回肠	53965	jiuquhuichang
九朽一罢	53964	jiuxiuyiba
九死一生	53963	jiusiyisheng
九死不悔	53962	jiusibuhui
九流三教	53961	jiuliusanjiao
九流十家	53960	jiuliushijia
九流百家	53959	jiuliubaijia
九牛一毛	53958	jiuniuyimao
九牛拉不转	53957	jiuniulabuzhuan
九蒸三熯	53956	jiuzhengsanhan
九行八业	53955	jiuhangbaye
九转功成	53954	jiuzhuangongcheng
九重	53953	jiuchong
九重关	53952	jiuchongguan
九重城	53951	jiuchongcheng
九重墙	53950	jiuchongqiang
九重天	53949	jiuchongtian
九重宫	53948	jiuchonggong
九重泉	53947	jiuchongquan
九重锁	53946	jiuchongsuo
九重闺	53945	jiuchonggui
九重阁	53944	jiuchongge
九重霄	53943	jiuchongxiao
九间大殿	53942	jiujiandadian
九间朝殿	53941	jiujianchaodian
九鼎不足为重	53940	jiudingbuzuweizhong
九鼎大吕	53939	jiudingdalv
乞儿乘车	53938	qierchengche
乞和	53937	qihe
乞浆得酒	53936	qijiangdejiu
乞穷俭相	53935	qiqiongjianxiang
乞降	53934	qixiang
乞食	53933	qishi
也好	53932	yehao
也是	53931	yeshi
也罢	53930	yeba
也许	53929	yexu
习与性成	53928	xiyuxingcheng
习以为常	53927	xiyiweichang
习好	53926	xihao
习字帖	53925	xizitie
习字簿	53924	xizibu
习惯于	53923	xiguanyu
习服	53922	xifu
习焉不察	53921	xiyanbucha
习而不察	53920	xierbucha
习见	53919	xijian
乡丁	53918	xiangding
乡书难寄	53917	xiangshunanji
乡亲	53916	xiangqin
乡土气息	53915	xiangtuqixi
乡巴佬儿	53914	xiangbalaoer
乡思	53913	xiangsi
乡曲	53912	xiangqu
乡约	53911	xiangyue
乡规民约	53910	xiangguiminyue
乡长	53909	xiangchang
乡间	53908	xiangjian
书不尽意	53907	shubujinyi
书不尽言	53906	shubujinyan
书不释手	53905	shubushishou
书价	53904	shujia
书体	53903	shuti
书信	53902	shuxin
书僮	53901	shutong
书卷	53900	shujuan
书卷气	53899	shujuanqi
书号	53898	shuhao
书名号	53897	shuminghao
书吧	53896	shuba
书囊无底	53895	shunangwudi
书场	53894	shuchang
书契	53893	shuqi
书家	53892	shujia
书展	53891	shuzhan
书归正传	53890	shuguizhengzhuan
书摊儿	53889	shutaner
书柜	53888	shugui
书生之见	53887	shushengzhijian
书画展	53886	shuhuazhan
书空咄咄	53885	shukongduoduo
书缺有间	53884	shuqueyoujian
书背	53883	shubei
书记员	53882	shujiyuan
书论	53881	shulun
书读五车	53880	shuduwuche
书面语	53879	shumianyu
书香世家	53878	shuxiangshijia
书香人家	53877	shuxiangrenjia
买上告下	53876	maishanggaoxia
买上嘱下	53875	maishangzhuxia
买价	53874	maijia
买关节	53873	maiguanjie
买好	53872	maihao
买家	53871	maijia
买得起	53870	maideqi
买椟还珠	53869	maiduhuanzhu
买王得羊	53868	maiwangdeyang
买空卖空	53867	maikongmaikong
买笑追欢	53866	maixiaozhuihuan
买铁思金	53865	maitiesijin
乱七八糟	53864	luanqibazao
乱作胡为	53863	luanzuohuwei
乱发	53862	luanfa
乱哄哄	53861	luanhonghong
乱头粗服	53860	luantoucufu
乱弹	53859	luantan
乱弹琴	53858	luantanqin
乱成一团	53857	luanchengyituan
乱打	53856	luanda
乱摊子	53855	luantanzi
乱砍滥伐	53854	luankanlanfa
乱箭攒心	53853	luanjiancuanxin
乱语胡言	53852	luanyuhuyan
乱说	53851	luanshuo
乳化	53850	ruhua
乳头	53849	rutou
乳晕	53848	ruyun
乳燕	53847	ruyan
乳犊不怕虎	53846	rudubupahu
乳糜	53845	rumi
乳臭	53844	ruxiu
乳臭未干	53843	ruxiuweigan
乳臭未除	53842	ruchouweichu
乳间股脚	53841	rujiangujiao
乾乾翼翼	53840	qianqianyiyi
乾端坤倪	53839	qianduankunni
了不可见	53838	liaobukejian
了不得	53837	liaobude
了不起	53836	liaobuqi
了不长进	53835	liaobuzhangjin
了了	53834	liaoliao
了了可见	53833	liaoliaokejian
